url,title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
,"Let There Be Light",movie,Drama,2019,tt7689186,7.2,515,"CZ, SK"
,"L.A. Johns",movie,Drama,1997,tt0119489,4.9,342,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
,Kalev,movie,Drama,2022,tt21874630,7.3,800,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"The Bad Guys",movie,"Adventure, Animation, Comedy",2022,tt8115900,6.8,63168,"CZ, RO"
,"Petite Maman",movie,"Drama, Fantasy",2021,tt13204490,7.4,18599,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Electrical Life of Louis Wain",movie,"Biography, Drama, History",2021,tt10687506,6.8,21313,"DK, FI, NO, SE"
,"The Blind Man Who Did Not Want to See Titanic",movie,"Comedy, Drama, Romance",2021,tt13328824,7.5,1857,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
,"Loli paraditska",movie,Comedy,2019,tt10669822,6.4,157,"CZ, SK"
,Sun,movie,Drama,2022,tt15429106,6,413,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"Halloween Kills",movie,"Action, Drama, Horror",2021,tt10665338,5.5,101330,"BA, BG, CZ, HR, HU, MD, ME, MK, RO, SI, SK"
,"Looks That Kill",movie,"Comedy, Drama, Romance",2020,tt8179470,6.3,5598,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Quero-te Tanto!",movie,"Comedy, Romance",2019,tt8413912,4.5,134,PT
,"Love and Sunshine",movie,Romance,2019,tt10369978,7.1,1620,"DK, FI"
,"Yusuf Hawkins: Storm Over Brooklyn",movie,"Crime, Documentary",2020,tt8594010,7.3,238,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"Undercover Wedding Crashers",movie,Comedy,2021,tt10290510,5.5,1059,"BA, BG, CZ, HR, HU, MD, ME, MK, RO, SI, SK"
,Daughter,movie,"Animation, Drama, Family",2019,tt10923134,6.5,1316,"CZ, SK"
,"Sermon on the Mount",movie,Documentary,2019,tt10461826,6.8,123,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PT, PY, SV, TC, TT, US, UY, VE"
,"After We Collided",movie,"Drama, Romance",2020,tt10362466,5.1,39985,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"Insidious: The Red Door",movie,"Horror, Mystery, Thriller",2023,tt13405778,5.5,54673,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
,"Lupin III: The First",movie,"Action, Adventure, Animation",2019,tt10621032,6.9,3891,"AR, BO, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
,"The Year of the Death of Ricardo Reis",movie,Drama,2020,tt9455436,6,279,PT
,"King Richard",movie,"Biography, Drama, Sport",2021,tt9620288,7.5,142200,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, HN, JM, LC, MX, NI, NL, PA, PE, PT, PY, RS, SV, TC, TT, US, UY, VE"
,Elvis,movie,"Biography, Drama, Music",2022,tt3704428,7.3,243410,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,"The Secrets We Keep",movie,"Drama, Thriller",2020,tt9252488,5.9,7552,"AG, BB, BS, DK, FI, HN, NI, NO, SE, TT, US"
,"Fair Play",movie,,2014,,,,"CZ, SK"
,"The Tree",movie,"Animation, Short",2016,tt7206336,,,"CZ, SK"
,Minari,movie,Drama,2020,tt10633456,7.4,100502,"HN, RS, US"
,"Meg 2: The Trench",movie,"Action, Adventure, Horror",2023,tt9224104,5,87141,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Scooby-Doo: Return to Zombie Island",movie,"Adventure, Animation, Comedy",2019,tt10622136,5.5,2593,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,"Marry Me",movie,"Comedy, Music, Romance",2022,tt10223460,6.1,45093,"CZ, RO"
,"Armageddon Time",movie,Drama,2022,tt10343028,6.5,16249,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The End of the World",movie,"Action, Crime, Drama",2019,tt8790606,6.7,189,PT
,"Halloween Ends",movie,"Drama, Horror, Mystery",2022,tt10665342,5,75410,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"The Box",movie,Drama,2021,tt13846544,6.6,847,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
,"The Last Duel",movie,"Action, Drama, History",2021,tt4244994,7.3,188134,ES
,"Military Wives",movie,"Comedy, Drama, Music",2019,tt8951692,6.5,6101,"AG, BB, BS, HN, NI, TT"
,"This Is Not a Burial, It's a Resurrection",movie,Drama,2019,tt10849514,7.3,1530,HN
,Verdict,movie,"Crime, Drama",2019,tt10417642,6.8,631,"CZ, RO"
,"Justice League Dark: Apokolips War",movie,"Action, Adventure, Animation",2020,tt11079148,7.7,27634,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,"Batman: Death in the Family",movie,"Action, Animation, Crime",2020,tt12794046,5.6,4352,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,"Superman: Man of Tomorrow",movie,"Action, Animation, Sci-Fi",2020,tt11079116,6.4,8972,"AG, AR, BO, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, TT, UY, VE"
,"Superman: Red Son",movie,"Action, Animation, Sci-Fi",2020,tt10985510,6.4,17251,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,Collective,movie,"Crime, Documentary",2019,tt10706602,8.1,13643,"AD, AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HR, HU, JM, LC, MD, ME, MK, MX, NO, PA, PE, PL, PY, RO, SE, SI, SK, SV, TC, UY, VE"
,Tony,movie,"Biography, Documentary",2019,tt10625172,4.4,166,PT
,"Very Ralph",movie,Documentary,2019,tt10701384,6.9,833,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PT, PY, SE, SV, TC, TT, US, UY, VE"
,"Bita e a Natureza",movie,,2017,,,,BR
,Coma,movie,"Fantasy, Short",2007,tt1066301,7.7,16,"AD, AG, BA, BB, BG, BO, BS, BZ, CL, CR, DK, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, SI, SK, SV, TC, TT, US, UY, VE"
,"The Diary of Diana B",movie,"Biography, Drama, History",2019,tt8028150,7.4,1570,"BA, BG, HR, ME, MK, SI"
,Tolken,movie,,2002,,,,FR
,Old-Timers,movie,"Comedy, Crime, Drama",2019,tt9436632,6.7,249,"CZ, SK"
,Adiós,movie,"Action, Drama, Thriller",2019,tt9786512,6.1,2183,"BE, FR"
,Schoolgirls,movie,Drama,2020,tt10434142,6.4,2778,"AD, AG, BB, BS, ES, HN, NI, TT, US"
,"Don't Worry Darling",movie,"Drama, Mystery, Thriller",2022,tt10731256,6.3,155943,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, JM, LC, MX, NI, NL, NO, PA, PE, PY, SE, SV, TC, TT, UY, VE"
,Malignant,movie,"Crime, Horror, Mystery",2021,tt3811906,6.2,113343,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, HN, JM, LC, MX, NI, PA, PE, PT, PY, SV, TC, TT, US, UY, VE"
,"Unmasking Jihadi John: Anatomy of a Terrorist",movie,Documentary,2019,tt10349958,7,491,"AG, BB, BS, HN, NI, TT"
,"Alternate Endings: Six New Ways to Die in America",movie,Documentary,2019,tt10720098,7.3,309,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
,"The Legend of Hei",movie,"Action, Adventure, Animation",2019,tt10734928,7.3,2451,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Minte-mã frumos în Centrul Vechi",movie,"Comedy, Romance",2016,tt5455714,5.4,160,"MD, RO"
,"My Life as a Comedian",movie,"Biography, Drama",2019,tt8425516,6.4,1312,"DK, FI, NO, SE"
,"The Last Vermeer",movie,"Drama, War",2019,tt8337320,6.7,6004,"BA, BE, BG, CZ, FR, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"Women Is Losers",movie,Drama,2021,tt9024096,5.9,425,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"The Innocence",movie,Drama,2019,tt8872580,6.5,752,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Let Them All Talk",movie,"Comedy, Drama",2020,tt10808832,6.1,13307,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PT, PY, SE, SV, TC, TT, US, UY, VE"
,"The Wedding Unplanner",movie,"Comedy, Romance",2020,tt9519642,5.7,2076,ES
,"Na bank sie uda",movie,"Comedy, Crime",2019,tt10128920,4.5,385,PL
,"The Son",movie,Drama,2019,tt10665234,5.6,156,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
,"National Street",movie,"Comedy, Drama",2019,tt7697060,5.7,339,"CZ, SK"
,"La afinadora de árboles",movie,"Comedy, Drama",2019,tt10815036,6.1,75,"AG, BB, BS, HN, NI, TT, US"
,"Torn Apart: Separated at the Border",movie,Documentary,2019,tt10720334,5.9,55,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,"In the Shadow of the Towers: Stuyvesant High on 9/11",movie,"Documentary, Drama, History",2019,tt10720196,6.5,454,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"The Art of Political Murder",movie,"Crime, Documentary",2020,tt10313876,7.3,293,"AG, BB, BS, HN, NI, RS, TT, US"
,"Karel, já a ty",movie,"Comedy, Drama",2019,tt11483842,5.7,117,"CZ, SK"
,Dog,movie,"Comedy, Drama",2022,tt11252248,6.5,48253,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Lunana: A Yak in the Classroom",movie,"Drama, Family",2019,tt10189300,7.5,7131,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"The Assistant",movie,Drama,2019,tt9000224,6.4,27016,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,"The Urban Crisis and the New Militants: Module 6 - Black Moderates and Black Militants",movie,Documentary,1969,,,,"AG, BB, BS, HN, NI, TT, US"
,"Wild Mountain Thyme",movie,"Comedy, Drama, Romance",2020,tt6842770,5.7,12626,"HN, US"
,"The Contractor",movie,"Action, Drama, Thriller",2022,tt10323676,5.8,30819,"AR, BO, BR, BZ, CL, CO, CR, DK, DO, EC, FI, GT, JM, LC, MX, NO, PA, PE, PY, SE, SV, TC, UY, VE"
,Queenpins,movie,"Comedy, Crime",2021,tt9054192,6.4,25881,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Samaritan,movie,"Action, Drama, Fantasy",2022,tt5500218,5.7,57098,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"The Vault",movie,"Action, Thriller",2021,tt9742794,6.4,32647,PL
,"Out in the Open",movie,"Adventure, Drama, Thriller",2019,tt8406744,6.9,1636,"AD, ES"
,"What Happened on September 11",movie,"Documentary, Drama, History",2019,tt10920662,5.8,428,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"If I Were Rich Man",movie,Comedy,2019,tt9010802,5,1596,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"It's Beginning to Look a Lot Like Christmas",movie,"Comedy, Romance",2019,tt10952042,6.1,1189,"AR, BR, CO"
,"Love, Fall & Order",movie,"Comedy, Drama, Romance",2019,tt10887504,6.5,1437,"DK, FI"
,Marita,movie,Drama,2017,tt7089738,6.2,476,"MD, RO"
,"Tambour battant",movie,"Comedy, Music",2019,tt9558602,6.3,135,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"Knock at the Cabin",movie,"Horror, Mystery, Thriller",2023,tt15679400,6.1,125526,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"House Party",movie,Comedy,2023,tt8005118,4.4,4553,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RS, SI, SK, SV, TC, TT, UY, VE"
,Buzz,movie,Documentary,2019,tt10720210,5.4,923,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, UY, VE"
,"Doza shtastie",movie,Drama,2019,tt10249780,7.1,1497,BG
,"C'mon C'mon",movie,Drama,2021,tt10986222,7.4,40084,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Unpregnant,movie,"Comedy, Drama",2020,tt10556022,6.5,10165,"AD, AG, BB, BS, BZ, DK, DO, EC, ES, FI, HN, JM, LC, NI, NL, NO, PT, PY, SE, TC, TT, US, VE"
,"Agnes Joy",movie,Drama,2019,tt9249886,6.1,344,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
,"Pat & Mat: DIY Troubles",movie,Animation,2019,tt11349982,7.1,63,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
,Anacronte,movie,"Animation, Drama, Fantasy",2019,tt9515756,6.3,109,"AG, BB, BS, HN, NI, RS, TT"
,"Class Action Park",movie,"Crime, Documentary",2020,tt11015214,7,8280,"AG, BB, BS, HN, NI, RS, TT, US"
,"No Responders Left Behind",movie,"Documentary, History",2021,tt7747318,6.8,52,"AG, BB, BS, BZ, DO, EC, HN, JM, LC, NI, PA, PY, TC, TT, US, VE"
,"Madame Web",movie,"Action, Adventure, Sci-Fi",2024,tt11057302,4,90719,"AR, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, JM, LC, MX, PA, PE, PY, RO, SV, TC, UY, VE"
,"The Marksman",movie,"Action, Drama, Thriller",2021,tt6902332,5.7,44792,"AR, BO, BR, CL, CO, CR, DK, FI, GT, MX, NO, PE, SE, SV, UY"
,"Autism: The Sequel",movie,Documentary,2019,,,,"AG, BB, BS, HN, NI, TT, US"
,Pig,movie,"Drama, Mystery",2021,tt11003218,6.9,94078,"DK, FI, NO, SE"
,"The Last Voyage of the Demeter",movie,"Fantasy, Horror, Thriller",2023,tt1001520,6.1,57626,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Dating Amber",movie,"Comedy, Drama, Romance",2020,tt7886936,7,8057,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"1800 gramów",movie,Comedy,2019,tt10129040,5.6,318,PL
,"O Amor Dá Voltas",movie,"Comedy, Romance",2019,tt6360426,5.4,100,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Vlastníci,movie,"Comedy, Drama",2019,tt10583170,7.2,1129,SK
,"The Toll",movie,"Horror, Thriller",2020,tt9202550,5.3,3261,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Christine,movie,"Family, Short",2016,tt5699200,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
https://www.max.com/movie/ac037e4c-0b87-4865-9235-c86b98f806c2,"Am I OK?",movie,"Comedy, Drama, Romance",2022,tt11225626,6.1,8613,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, US, UY, VE"
,"Four Good Days",movie,Drama,2020,tt10344522,6.6,13553,"BA, BG, CZ, HR, HU, MD, ME, MK, RO, SI, SK"
,"Saudi Women's Driving School",movie,Documentary,2019,tt10720474,6.6,244,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,3Grapes,movie,Comedy,2020,tt10657126,5.2,192,"CZ, SK"
,"Belichick & Saban: The Art of Coaching",movie,"Documentary, Sport",2019,tt11477684,7.6,263,"AG, BB, BS, HN, NI, RS, TT, US"
,"Asterix & Obelix: The Middle Kingdom",movie,"Adventure, Comedy, Family",2023,tt11210390,5.1,10850,"CZ, HU, SK"
,"The Mentor",movie,"Drama, Short, Thriller",2019,tt9777648,7,63,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,Twist,movie,"Action, Drama, Thriller",2021,tt10077034,4.2,3143,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Dampyr,movie,"Fantasy, Horror",2022,tt10315050,5.4,2470,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Mauritanian",movie,"Biography, Crime, Drama",2021,tt4761112,7.5,64576,"DK, FI, NO, SE"
,"The Most Magnificent Thing",movie,"Animation, Family, Short",2019,tt9129818,7.2,53,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,Autobahn,movie,Documentary,2019,tt11210450,7.9,13,"BZ, DO, EC, FR, JM, LC, PA, PY, TC, VE"
,"Lindsey Vonn: The Final Season",movie,"Documentary, Sport",2019,tt11136006,7.1,195,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"The Middle Man",movie,"Comedy, Drama",2021,tt11640536,5.9,998,"BA, BG, HR, HU, MD, ME, MK, SI, SK"
,Scream,movie,"Horror, Mystery, Thriller",2022,tt11245972,6.3,165981,"DK, FI, NO, SE"
,Plane,movie,"Action, Adventure, Thriller",2023,tt5884796,6.5,84815,"CZ, SK"
,"One Fine Christmas",movie,"Comedy, Drama",2019,tt11090180,6.1,196,"AG, BB, BS, NI, TT"
,"The Machine",movie,"Action, Comedy",2023,tt11040844,5.7,16244,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
,"The Killing of Kenneth Chamberlain",movie,"Drama, Thriller",2019,tt8906722,7,1675,"AG, BB, BS, HN, NI, RS, TT, US"
,"Princess cursed in Time",movie,"Adventure, Comedy, Family",2020,tt10687740,6.4,459,"CZ, SK"
,"Alan Pakula: Going for Truth",movie,"Biography, Documentary",2019,tt7742108,6.8,88,"HN, US"
,"No Sudden Move",movie,"Crime, Drama, Mystery",2021,tt11525644,6.4,42083,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PT, PY, RS, SE, SV, TC, TT, US, UY, VE"
,Renfield,movie,"Action, Comedy, Fantasy",2023,tt11358390,6.4,102503,"BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"On the 3rd Day",movie,"Drama, Fantasy, Horror",2021,tt10984206,4.7,839,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Invisible",movie,"Comedy, Drama",2020,tt9563096,6.4,546,"AR, BR, CO"
,"Carole's Christmas",movie,"Comedy, Drama",2019,tt11090204,5.3,183,"AG, BB, BS, NI, TT"
,Scumbag,movie,Thriller,2020,tt11239374,6.5,575,SK
,Wildlings,movie,"Action, Comedy, Romance",2019,tt9318730,5.5,942,"BA, BG, HR, ME, MK, SI"
,"One for All",movie,Drama,2020,tt9717498,6.3,780,"AD, AG, BB, BS, ES, HN, NI, TT"
,Pixie,movie,"Comedy, Crime, Thriller",2020,tt10831086,5.9,5663,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Baking Christmas",movie,"Comedy, Drama, Romance",2019,tt11090230,6,194,"AG, BB, BS, NI, TT"
,"The Wedding Cottage",movie,"Comedy, Drama, Romance",2023,tt27010338,7.1,1332,"DK, FI, NO, SE"
,Oppenheimer,movie,"Biography, Drama, History",2023,tt15398776,8.3,809115,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Dumb Money",movie,"Biography, Comedy, Drama",2023,tt13957560,6.9,51215,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
,"The Sweet East",movie,Drama,2023,tt27546190,6.5,2875,"CZ, RO"
,Nightsiren,movie,"Drama, Horror, Mystery",2022,tt10334222,6,907,CZ
,"IT - A COISA - VERSÃO BRASILEIRA",movie,"Horror, Comedy",2017,,,,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, ES, GT, JM, LC, MX, NL, PA, PE, PT, PY, SV, TC, US, UY, VE"
,"Gigi & Nate",movie,"Drama, Family",2022,tt10341196,6.7,2046,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Singing in My Sleep",movie,"Drama, Music",2024,tt16341624,,,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
,Aftersun,movie,Drama,2022,tt19770238,7.6,103237,"CZ, DK, FI, HU, NO, PL, SE, SK"
,"Little Red Riding Hood",movie,"Drama, Documentary",2009,,,,"AD, AR, BO, BR, CL, CO, CR, GT, MX, NL, PE, SV, UY"
,Foreigner,movie,"Adventure, Drama, Short",2018,tt7766964,5.9,84,"AG, BB, BS, HN, NI, TT"
,"Save Yourselves!",movie,"Adventure, Comedy, Sci-Fi",2020,tt7873348,5.8,8771,"AG, BB, BS, HN, NI, RS, TT, US"
,"Spaceship Earth",movie,Documentary,2020,tt11394188,6.4,2203,"HN, RS, US"
,"Welcome to Chechnya",movie,Documentary,2020,tt11394200,7.9,3213,"AG, BB, BS, HN, NI, TT, US"
,Spree,movie,"Comedy, Crime, Horror",2020,tt11394332,5.9,17586,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"On the Record",movie,Documentary,2020,tt11394650,7.2,999,"AG, BB, BS, HN, NI, TT, US"
,"Scare Me",movie,"Comedy, Horror",2020,tt10126434,5.7,5219,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Identifying Features",movie,Drama,2020,tt11394282,7.3,2550,"AG, BB, BS, HN, NI, TT, US"
,Assassins,movie,"Biography, Documentary",2020,tt11394276,7.5,2936,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,"The Dissident",movie,"Crime, Documentary, Thriller",2020,tt11382384,7.8,30668,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Painter and the Thief",movie,Documentary,2020,tt11296058,7.5,4423,"AG, BB, BS, HN, NI, RS, TT"
,"A Bookshop in Paris",movie,"Comedy, Drama, Romance",2021,tt10072662,5.6,817,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"I Run to You",movie,"Comedy, Romance",2022,tt12215252,6.4,2008,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Siempre, Luis",movie,"Documentary, Drama",2020,tt11469908,6.6,154,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Berosált a rezesbanda",movie,Family,2013,tt2593408,5.2,70,HU
,"The Day We Died",movie,"Crime, Drama, History",2020,tt7397176,5.6,841,"DK, FI, NO, SE"
,"Brighton 4th",movie,"Comedy, Drama",2021,tt7530340,6.8,1034,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
,"Post Mortem",movie,"Horror, Mystery, Thriller",2020,tt9834506,5.5,3631,HU
,"A Perfect Enemy",movie,"Drama, Thriller",2020,tt9421200,5.5,3836,PL
